comparison_run_id,run_id,trained_at_utc,target_column,target_role,target_selection_reason,model_family,model_name,run_category,is_neuroevolution,feature_set,feature_count,artifact_path,metrics_path,feature_importance_path,test_predictions_path,evolution_history_path,training_metadata_path,runtime_context,recipe_profile,manufacturing_context_profile,train_rows,validation_rows,test_rows,validation_mae,validation_rmse,validation_r2,validation_mape,validation_prediction_bias,validation_prediction_mean,validation_actual_mean,validation_prediction_std,validation_actual_std,validation_variance_ratio,validation_slope_pred_vs_actual,validation_underprediction_rate,validation_split,validation_model,validation_target,validation_n_samples,test_mae,test_rmse,test_r2,test_mape,test_prediction_bias,test_prediction_mean,test_actual_mean,test_prediction_std,test_actual_std,test_variance_ratio,test_slope_pred_vs_actual,test_underprediction_rate,test_split,test_model,test_target,test_n_samples,improvement_vs_dummy_pct,beats_dummy
baseline_comparison_mixed_context_20260518_seed42_smoke,baseline_comparison_mixed_context_20260518_seed42_smoke__synthetic_procurement_need__neuroevolution__ablation_reduced_context,2026-06-26T08:35:17.305822+00:00,synthetic_procurement_need,primary,Using the target exported by notebook 02 feature engineering.,neuroevolution,neuroevolution_ablation_reduced_context,neuroevolution,True,ablation_reduced_context,40,models/artifacts/baseline_comparison_mixed_context_20260518_seed42_smoke__synthetic_procurement_need__neuroevolution__ablation_reduced_context.pkl,models/metrics/baseline_comparison_mixed_context_20260518_seed42_smoke__synthetic_procurement_need__neuroevolution__ablation_reduced_context.json,,models/metrics/baseline_comparison_mixed_context_20260518_seed42_smoke__synthetic_procurement_need__neuroevolution__ablation_reduced_context_test_predictions.csv,models/metrics/baseline_comparison_mixed_context_20260518_seed42_smoke__synthetic_procurement_need__neuroevolution__ablation_reduced_context_evolution_history.csv,models/metrics/baseline_comparison_mixed_context_20260518_seed42_smoke__synthetic_procurement_need__neuroevolution__ablation_reduced_context_training_metadata.json,"{'selection_mode': 'mixed_context', 'mode_resolution': 'cli_mixed_context_flag', 'scope_type': 'mixed_context', 'scope_token': 'mixed_context', 'output_suffix': '__mixed_context', 'recipe_profile': None, 'manufacturing_context_profile': None, 'recipe_slug': None, 'recipe_registry_path': 'config/manufacturing_profiles.yaml', 'available_recipe_profiles': ['fermented_dry_spiced', 'high_throughput_standard', 'marinated_short_run'], 'available_manufacturing_profiles': ['cured_embutido', 'cooked_emulsion', 'fresh_preparation']}",,,812,174,175,94.9272365870896,127.61424716008125,-0.14443801861018368,0.33718344562232344,-55.118256502547524,249.48231992465617,304.6005764272037,17.538288074730286,119.28972142298234,0.14702262580144948,0.045335625256562186,0.7183908045977011,validation,neuroevolution_ablation_reduced_context,synthetic_procurement_need,174,184.5997901476652,213.46256623034822,-2.578220107110586,0.38353199703633345,-181.5310896361209,265.334883955425,446.8659735915459,8.459801048806694,112.84652768368252,0.07496731377078934,0.0075848605003887865,0.9657142857142857,test,neuroevolution_ablation_reduced_context,synthetic_procurement_need,175,17.685903639566565,True
baseline_comparison_mixed_context_20260518_seed42_smoke,baseline_comparison_mixed_context_20260518_seed42_smoke__synthetic_procurement_need__linear_regression__ablation_reduced_context,2026-06-26T08:35:17.255675+00:00,synthetic_procurement_need,primary,Using the target exported by notebook 02 feature engineering.,linear_regression,linear_regression_ablation_reduced_context,baseline,False,ablation_reduced_context,40,models/artifacts/baseline_comparison_mixed_context_20260518_seed42_smoke__synthetic_procurement_need__linear_regression__ablation_reduced_context.pkl,models/metrics/baseline_comparison_mixed_context_20260518_seed42_smoke__synthetic_procurement_need__linear_regression__ablation_reduced_context.json,models/metrics/baseline_comparison_mixed_context_20260518_seed42_smoke__synthetic_procurement_need__linear_regression__ablation_reduced_context_feature_importance.csv,models/metrics/baseline_comparison_mixed_context_20260518_seed42_smoke__synthetic_procurement_need__linear_regression__ablation_reduced_context_test_predictions.csv,,,"{'selection_mode': 'mixed_context', 'mode_resolution': 'cli_mixed_context_flag', 'scope_type': 'mixed_context', 'scope_token': 'mixed_context', 'output_suffix': '__mixed_context', 'recipe_profile': None, 'manufacturing_context_profile': None, 'recipe_slug': None, 'recipe_registry_path': 'config/manufacturing_profiles.yaml', 'available_recipe_profiles': ['fermented_dry_spiced', 'high_throughput_standard', 'marinated_short_run'], 'available_manufacturing_profiles': ['cured_embutido', 'cooked_emulsion', 'fresh_preparation']}",,,812,174,175,47.707647049152065,76.47469717064605,0.589011676816338,0.16698156168532938,-17.135314940097096,287.4652614871066,304.6005764272037,81.47854735253574,119.28972142298234,0.6830307454874993,0.5380882123109086,0.5287356321839081,validation,linear_regression_ablation_reduced_context,synthetic_procurement_need,174,72.82239979926281,105.67102742272888,0.12312950024740887,0.1600149297070126,-50.11183239976784,396.75414119177816,446.8659735915459,56.58654185827468,112.84652768368252,0.5014469033277754,0.2858886255547446,0.7771428571428571,test,linear_regression_ablation_reduced_context,synthetic_procurement_need,175,50.67207829747215,True
baseline_comparison_mixed_context_20260518_seed42_smoke,baseline_comparison_mixed_context_20260518_seed42_smoke__synthetic_procurement_need__dummy__ablation_reduced_context,2026-06-26T08:35:17.206242+00:00,synthetic_procurement_need,primary,Using the target exported by notebook 02 feature engineering.,dummy,dummy_ablation_reduced_context,baseline,False,ablation_reduced_context,40,models/artifacts/baseline_comparison_mixed_context_20260518_seed42_smoke__synthetic_procurement_need__dummy__ablation_reduced_context.pkl,models/metrics/baseline_comparison_mixed_context_20260518_seed42_smoke__synthetic_procurement_need__dummy__ablation_reduced_context.json,,models/metrics/baseline_comparison_mixed_context_20260518_seed42_smoke__synthetic_procurement_need__dummy__ablation_reduced_context_test_predictions.csv,,,"{'selection_mode': 'mixed_context', 'mode_resolution': 'cli_mixed_context_flag', 'scope_type': 'mixed_context', 'scope_token': 'mixed_context', 'output_suffix': '__mixed_context', 'recipe_profile': None, 'manufacturing_context_profile': None, 'recipe_slug': None, 'recipe_registry_path': 'config/manufacturing_profiles.yaml', 'available_recipe_profiles': ['fermented_dry_spiced', 'high_throughput_standard', 'marinated_short_run'], 'available_manufacturing_profiles': ['cured_embutido', 'cooked_emulsion', 'fresh_preparation']}",,,812,174,175,120.86280735094796,155.0332844587025,-0.6890552156563641,0.3841958284019503,-99.02162214829767,205.578954278906,304.6005764272037,2.842170943040401e-14,119.28972142298234,2.382578238205885e-16,5.08943639967168e-32,0.7701149425287356,validation,dummy_ablation_reduced_context,synthetic_procurement_need,174,241.925060258748,266.371478388814,-4.571845194023916,0.5131745234469591,-241.28701931263993,205.578954278906,446.8659735915459,2.842170943040401e-14,112.84652768368252,2.5186162138787506e-16,9.931995265089961e-32,0.9942857142857143,test,dummy_ablation_reduced_context,synthetic_procurement_need,175,,False
