loss,out_class_accuracy,out_class_loss,out_reg_loss,out_reg_mae,val_loss,val_out_class_accuracy,val_out_class_loss,val_out_reg_loss,val_out_reg_mae
1.3764468431472778,0.5028553605079651,1.3407918214797974,0.035647761076688766,0.13833267986774445,0.9735880494117737,0.6505663990974426,0.9567986726760864,0.016736118122935295,0.09147815406322479
0.8768083453178406,0.6719171404838562,0.857056736946106,0.019750798121094704,0.10003121942281723,0.883496105670929,0.6808726191520691,0.8672715425491333,0.016175199300050735,0.08853902667760849
0.781684398651123,0.7091270089149475,0.7624151706695557,0.01926935650408268,0.09867395460605621,0.8659884333610535,0.6899940967559814,0.8498796820640564,0.01605992205440998,0.08823282271623611
0.7298493981361389,0.729515552520752,0.7112119793891907,0.01863797940313816,0.09681740403175354,0.8257779479026794,0.7033276557922363,0.8101480007171631,0.015584206208586693,0.0861390009522438
0.6872369050979614,0.7463339567184448,0.6690232157707214,0.018214236944913864,0.09547732770442963,0.8286716341972351,0.707907497882843,0.8131334781646729,0.015491824597120285,0.08592952787876129
0.6538525819778442,0.759163498878479,0.6356791257858276,0.018173430114984512,0.09537604451179504,0.8369206190109253,0.7097747921943665,0.8212440609931946,0.015629496425390244,0.08646764606237411
