source_id,path,row_count,column_count,columns,dtypes,missing_pct_mean,duplicate_rows,temporal_column,date_min,date_max
INE_CPI,data/raw/external/INE_CPI/76128.csv,228520,4,"﻿Subclases ECOICOP ver.2, Tipo de dato, Periodo, Total","﻿Subclases ECOICOP ver.2:str, Tipo de dato:str, Periodo:str, Total:str",0.11980461228776475,0,,,
MAPA_PRICES_OM,data/raw/external/MAPA_PRICES_OM/s502025rv0.xlsx,121,57,"Unnamed: 0, Unnamed: 1, Unnamed: 2, Unnamed: 3, Unnamed: 4, Unnamed: 5, Unnamed: 6, Unnamed: 7, Unnamed: 8, Unnamed: 9, Unnamed: 10, Unnamed: 11","Unnamed: 0:float64, Unnamed: 1:float64, Unnamed: 2:str, Unnamed: 3:str, Unnamed: 4:object, Unnamed: 5:object, Unnamed: 6:object, Unnamed: 7:object, Unnamed: 8:object, Unnamed: 9:object, Unnamed: 10:object, Unnamed: 11:object, Unnamed: 12:object, Unnamed: 13:object, Unnamed: 14:object, Unnamed: 15:object, Unnamed: 16:object, Unnamed: 17:object, Unnamed: 18:object, Unnamed: 19:object, Unnamed: 20:object, Unnamed: 21:object, Unnamed: 22:object, Unnamed: 23:object, Unnamed: 24:object, Unnamed: 25:object, Unnamed: 26:object, Unnamed: 27:object, Unnamed: 28:object, Unnamed: 29:object, Unnamed: 30:object, Unnamed: 31:object, Unnamed: 32:object, Unnamed: 33:object, Unnamed: 34:object, Unnamed: 35:object, Unnamed: 36:object, Unnamed: 37:object, Unnamed: 38:object, Unnamed: 39:object, Unnamed: 40:object, Unnamed: 41:object, Unnamed: 42:object, Unnamed: 43:object, Unnamed: 44:object, Unnamed: 45:object, Unnamed: 46:object, Unnamed: 47:object, Unnamed: 48:object, Unnamed: 49:object, Unnamed: 50:object, Unnamed: 51:object, Unnamed: 52:object, Unnamed: 53:object, Unnamed: 54:object, Unnamed: 55:object, Unnamed: 56:object",0.3447875888067275,22,,,
MAPA_SLAUGHTER_MAPA,data/raw/external/MAPA_SLAUGHTER_MAPA/boletin--diciembre-2025-web.xlsx,94,15,"Unnamed: 0, Unnamed: 1, Unnamed: 2, Unnamed: 3, Unnamed: 4, Unnamed: 5, Unnamed: 6, Unnamed: 7, Unnamed: 8, Unnamed: 9, Unnamed: 10, Unnamed: 11","Unnamed: 0:str, Unnamed: 1:object, Unnamed: 2:object, Unnamed: 3:object, Unnamed: 4:object, Unnamed: 5:object, Unnamed: 6:object, Unnamed: 7:object, Unnamed: 8:object, Unnamed: 9:object, Unnamed: 10:object, Unnamed: 11:object, Unnamed: 12:object, Unnamed: 13:object, Unnamed: 14:object",0.27801418439716313,13,,,
MAPA_SLAUGHTER_MAPA,data/raw/external/MAPA_SLAUGHTER_MAPA/sacrificio_anual_2024.xlsx,71,8,"ENCUESTA ANUAL CENSAL DE SACRIFICIO DE GANADO EN MATADEROS 2024
DESAGREGACION PROVINCIAL DEL NUMERO DE CABEZAS SACRIFICADAS POR ESPECIES, Unnamed: 1, Unnamed: 2, Unnamed: 3, Unnamed: 4, Unnamed: 5, Unnamed: 6, Unnamed: 7","ENCUESTA ANUAL CENSAL DE SACRIFICIO DE GANADO EN MATADEROS 2024
DESAGREGACION PROVINCIAL DEL NUMERO DE CABEZAS SACRIFICADAS POR ESPECIES:str, Unnamed: 1:object, Unnamed: 2:object, Unnamed: 3:object, Unnamed: 4:object, Unnamed: 5:object, Unnamed: 6:object, Unnamed: 7:object",0.09154929577464788,2,,,
MAPA_SLAUGHTER_MAPA,data/raw/external/MAPA_SLAUGHTER_MAPA/sacrificio_exhaustivo_2023.xlsx,83,8,"ENCUESTA ANUAL CENSAL DE SACRIFICIO DE GANADO EN MATADEROS 2023, Unnamed: 1, Unnamed: 2, Unnamed: 3, Unnamed: 4, Unnamed: 5, Unnamed: 6, Unnamed: 7","ENCUESTA ANUAL CENSAL DE SACRIFICIO DE GANADO EN MATADEROS 2023:str, Unnamed: 1:object, Unnamed: 2:object, Unnamed: 3:object, Unnamed: 4:object, Unnamed: 5:object, Unnamed: 6:object, Unnamed: 7:object",0.2003012048192771,5,,,
MAPA_SLAUGHTER_MAPA,data/raw/external/MAPA_SLAUGHTER_MAPA/web-mapa-1-junio-24-25-web-0.xlsx,65,6,"Unnamed: 0, Unnamed: 1, Unnamed: 2, Unnamed: 3, Unnamed: 4, Unnamed: 5","Unnamed: 0:str, Unnamed: 1:object, Unnamed: 2:object, Unnamed: 3:object, Unnamed: 4:float64, Unnamed: 5:str",0.6384615384615385,26,,,
MAPA_SLAUGHTER_MAPA,data/raw/external/MAPA_SLAUGHTER_MAPA/web-mapa-2-diciembre-24-25-web.xlsx,65,15,"Unnamed: 0, Unnamed: 1, Unnamed: 2, Unnamed: 3, Unnamed: 4, Unnamed: 5, Unnamed: 6, Unnamed: 7, Unnamed: 8, Unnamed: 9, Unnamed: 10, Unnamed: 11","Unnamed: 0:str, Unnamed: 1:object, Unnamed: 2:object, Unnamed: 3:object, Unnamed: 4:object, Unnamed: 5:object, Unnamed: 6:object, Unnamed: 7:object, Unnamed: 8:object, Unnamed: 9:object, Unnamed: 10:object, Unnamed: 11:float64, Unnamed: 12:float64, Unnamed: 13:float64, Unnamed: 14:str",0.6061538461538462,26,,,
