week_start,EUR_USD
2011-05-02,1.4793994426727295
2011-05-09,1.4352967739105225
2011-05-16,1.4077963829040527
2011-05-23,1.4105764627456665
2011-05-30,1.4297356605529785
2011-06-06,1.465502142906189
2011-06-13,1.4332603216171265
2011-06-20,1.4285101890563965
2011-06-27,1.4171332120895386
2011-07-04,1.4539955854415894
2011-07-11,1.4201923608779907
2011-07-18,1.4123096466064453
2011-07-25,1.4388489723205566
2011-08-01,1.4363688230514526
2011-08-08,1.4294085502624512
2011-08-15,1.4274091720581055
2011-08-22,1.4369261264801025
2011-08-29,1.449506402015686
2011-09-05,1.4157688617706299
2011-09-12,1.3600815534591675
2011-09-19,1.3701446056365967
2011-09-26,1.3547013998031616
2011-10-03,1.336094617843628
2011-10-10,1.3385984897613525
2011-10-17,1.3879058361053467
2011-10-24,1.3847730159759521
2011-10-31,1.4140071868896484
2011-11-07,1.3789299726486206
2011-11-14,1.3787018060684204
2011-11-21,1.3529969453811646
2011-11-28,1.3313452005386353
2011-12-05,1.3419036865234375
2011-12-12,1.3371665477752686
2011-12-19,1.3036959171295166
2011-12-26,1.3044953346252441
2012-01-02,1.2960082292556763
2012-01-09,1.2680377960205078
2012-01-16,1.2647020816802979
2012-01-23,1.2884771823883057
2012-01-30,1.3207945823669434
2012-02-06,1.31271493434906
2012-02-13,1.3236793279647827
2012-02-20,1.3227163553237915
2012-02-27,1.3467106819152832
2012-03-05,1.318617582321167
2012-03-12,1.312508225440979
2012-03-19,1.3177140951156616
2012-03-26,1.328303575515747
2012-04-02,1.3358268737792969
2012-04-09,1.3079075813293457
2012-04-16,1.30565345287323
2012-04-23,1.3204805850982666
2012-04-30,1.3241524696350098
2012-05-07,1.297033667564392
2012-05-14,1.289989709854126
2012-05-21,1.2773023843765259
2012-05-28,1.2569130659103394
2012-06-04,1.2402331829071045
2012-06-11,1.2645422220230103
2012-06-18,1.27048659324646
2012-06-25,1.2537612915039062
2012-07-02,1.2655184268951416
2012-07-09,1.227144479751587
2012-07-16,1.2248897552490234
2012-07-23,1.2127091884613037
2012-07-30,1.230466365814209
2012-08-06,1.2428536415100098
2012-08-13,1.2277169227600098
2012-08-20,1.233258605003357
2012-08-27,1.250437617301941
2012-09-03,1.257703423500061
2012-09-10,1.2795906066894531
2012-09-17,1.3116475343704224
2012-09-24,1.2968486547470093
2012-10-01,1.2809016704559326
2012-10-08,1.301574945449829
2012-10-15,1.2943308353424072
2012-10-22,1.3022528886795044
2012-10-29,1.2924071550369263
2012-11-05,1.2827913761138916
2012-11-12,1.272394061088562
2012-11-19,1.2759497165679932
2012-11-26,1.2965964078903198
2012-12-03,1.299680233001709
2012-12-10,1.2906056642532349
2012-12-17,1.3165863752365112
2012-12-24,1.3182003498077393
2012-12-31,1.3227688074111938
2013-01-07,1.3067454099655151
2013-01-14,1.3362016677856445
2013-01-21,1.3320013284683228
2013-01-28,1.3466018438339233
2013-02-04,1.3648709058761597
2013-02-11,1.3368269205093384
2013-02-18,1.3344007730484009
2013-02-25,1.319591999053955
2013-03-04,1.3016934394836426
2013-03-11,1.2988024950027466
2013-03-18,1.2892745733261108
2013-03-25,1.302405595779419
2013-04-01,1.2805737257003784
2013-04-08,1.2992074489593506
2013-04-15,1.3099292516708374
2013-04-22,1.3055682182312012
2013-04-29,1.3042571544647217
2013-05-06,1.3123359680175781
2013-05-13,1.2965291738510132
2013-05-20,1.2835652828216553
2013-05-27,1.2937781810760498
2013-06-03,1.2996464967727661
2013-06-10,1.3224014043807983
2013-06-17,1.3348639011383057
2013-06-24,1.3105300664901733
2013-07-01,1.3014055490493774
2013-07-08,1.2829065322875977
2013-07-15,1.3059945106506348
2013-07-22,1.3159972429275513
2013-07-29,1.3287447690963745
2013-08-05,1.3278977870941162
2013-08-12,1.3339380025863647
2013-08-19,1.332906723022461
2013-08-26,1.33865225315094
2013-09-02,1.3208295106887817
2013-09-09,1.3174188137054443
2013-09-16,1.3359339237213135
2013-09-23,1.3534547090530396
2013-09-30,1.349545955657959
2013-10-07,1.356999397277832
2013-10-14,1.3556748628616333
2013-10-21,1.3681949377059937
2013-10-28,1.3805290460586548
2013-11-04,1.349400281906128
2013-11-11,1.3347926139831543
2013-11-18,1.3483994007110596
2013-11-25,1.355233907699585
2013-12-02,1.3585110902786255
2013-12-09,1.3706516027450562
2013-12-16,1.3739283084869385
2013-12-23,1.3678393363952637
2013-12-30,1.3750240802764893
2014-01-06,1.3596007823944092
2014-01-13,1.3671848773956299
2014-01-20,1.3527590036392212
2014-01-27,1.3687942028045654
2014-02-03,1.3488178253173828
